period,id,freq
19,39,0.000
19,40,0.000
19,41,0.000
19,42,0.800
19,43,0.200
19,44,0.000
19,45,0.200
19,46,0.000
19,47,0.000
19,48,0.400
19,49,0.000
19,50,0.200
19,51,0.000
19,52,0.000
19,53,0.000
19,54,0.000
19,55,0.000
19,56,0.000
19,57,0.200
19,58,0.200
19,59,0.000
19,60,0.000
19,61,0.400
19,62,0.400
19,63,0.000
19,64,0.000
19,65,0.000
19,66,0.200
19,67,0.200
19,68,0.000
19,69,0.600
19,70,0.000
19,71,0.200
19,72,0.400
19,73,0.600
19,74,0.200
19,75,0.000
19,76,0.000
19,77,0.000
19,78,0.400
19,79,0.000
19,80,0.200
19,81,0.000
19,82,0.000
19,83,0.200
19,84,0.200
19,85,0.000
19,86,0.400
19,87,0.000
19,88,0.000
19,89,0.000
19,90,0.200
19,91,0.000
19,92,0.000
19,93,0.200
19,94,0.000
19,95,0.000
19,96,0.400
19,97,0.000
19,98,0.000
19,99,0.000
19,100,0.000
19,101,0.200
19,102,0.000
19,103,0.000
19,104,0.000
19,105,0.000
19,106,0.200
19,107,0.000
19,108,0.200
19,109,0.000
19,110,0.000
19,111,0.600
19,112,0.000
19,113,0.000
19,114,0.000
19,115,0.000
19,116,0.000
19,117,0.000
19,118,0.400
19,119,0.000
19,120,0.000
19,121,0.000
19,122,0.000
19,123,0.000
19,124,0.000
19,125,0.000
19,126,0.000
19,127,0.400
19,128,0.000
19,129,0.000
19,130,0.600
19,131,0.000
19,132,0.000
19,133,0.000
19,134,0.200
19,135,0.000
19,136,0.000
19,137,0.000
19,138,0.200
19,139,0.000
19,140,0.000
19,141,0.200
19,142,0.000
19,143,0.200
19,144,0.000
19,145,0.200
19,146,0.000
19,147,0.000
19,148,0.000
19,149,0.000
19,150,0.000
19,151,0.000
19,152,0.000
19,153,0.000
19,154,0.000
19,155,0.000
19,156,0.200
19,157,0.000
19,158,0.000
19,159,0.000
19,160,0.000
19,161,0.000
19,162,0.000
19,163,0.000
19,164,0.200
19,165,0.000
19,166,0.200
19,167,0.200
19,168,0.000
19,169,0.000
19,170,0.000
19,171,0.000
19,172,0.000
19,173,0.000
19,174,0.400
19,175,0.000
19,176,0.000
19,177,0.000
19,178,0.000
19,179,0.000
19,180,0.000
19,181,0.000
19,182,0.000
19,183,0.000
19,184,0.000
19,185,0.000
19,186,0.000
19,187,0.000
19,188,0.000
19,189,0.000
19,190,0.000
20,1,0.600
20,2,0.400
20,3,0.000
20,4,0.200
20,5,0.400
20,6,0.000
20,7,0.400
20,8,0.400
20,9,0.000
20,10,0.000
20,11,0.200
20,12,0.200
20,13,0.000
20,14,0.200
20,15,0.200
20,16,0.000
20,17,0.000
20,18,0.600
20,19,0.000
20,20,0.000
20,21,0.000
20,22,0.600
20,23,0.400
20,24,0.200
20,25,0.400
20,26,0.200
20,27,0.000
20,28,0.000
20,29,0.000
20,30,0.200
20,31,0.800
20,32,0.400
20,33,0.200
20,34,0.000
20,35,0.000
20,36,0.200
20,37,0.000
20,38,0.000
20,39,0.200
20,40,0.000
20,41,0.200
20,42,0.400
20,43,0.000
20,44,0.400
20,45,0.200
20,46,0.000
20,47,0.000
20,48,0.000
20,49,0.200
20,50,0.200
20,51,0.400
20,52,0.200
20,53,0.000
20,54,0.000
20,55,0.200
20,56,0.000
20,57,0.200
20,58,0.000
20,59,0.600
20,60,0.000
20,61,0.000
20,62,0.000
20,63,0.000
20,64,0.000
20,65,0.000
20,66,0.400
20,67,0.400
20,68,0.000
20,69,0.000
20,70,0.600
20,71,0.200
20,72,0.200
20,73,0.000
20,74,0.000
20,75,0.000
20,76,0.000
20,77,0.000
20,78,0.000
20,79,0.400
20,80,0.000
20,81,0.000
20,82,0.000
20,83,0.000
20,84,0.000
20,85,0.000
20,86,0.400
20,87,0.400
20,88,0.600
20,89,0.400
20,90,0.200
20,91,0.800
20,92,0.000
20,93,0.000
20,94,0.000
20,95,0.000
20,96,0.200
20,97,0.000
20,98,0.000
20,99,0.000
20,100,0.000
20,101,0.000
20,102,0.000
20,103,0.000
20,104,0.000
20,105,0.000
20,106,0.000
20,107,0.000
20,108,0.000
20,109,0.000
20,110,0.000
20,111,0.000
20,112,0.000
20,113,0.000
20,114,0.000
20,115,0.000
20,116,0.000
20,117,0.000
20,118,0.000
20,119,0.000
20,120,0.200
20,121,0.000
20,122,0.000
20,123,0.000
20,124,0.000
20,125,0.000
20,126,0.000
20,127,0.400
20,128,0.000
20,129,0.000
20,130,0.000
20,131,0.000
20,132,0.000
20,133,0.000
20,134,1.000
20,135,0.000
20,136,0.000
20,137,0.000
20,138,0.000
20,139,0.000
20,140,0.000
20,141,0.000
20,142,0.000
20,143,0.000
20,144,0.000
20,145,0.000
20,146,0.000
20,147,0.000
20,148,0.000
20,149,0.000
20,150,0.000
20,151,0.000
20,152,0.000
20,153,0.000
20,154,0.000
20,155,0.000
20,156,0.000
20,157,0.200
20,158,0.000
20,159,0.000
20,160,0.000
20,161,0.000
20,162,0.000
20,163,0.000
20,164,0.000
20,165,0.000
20,166,0.000
20,167,0.000
20,168,0.000
20,169,0.000
20,170,0.000
20,171,0.000
20,172,0.000
20,173,0.000
20,174,0.000
20,175,0.000
20,176,0.000
20,177,0.000
20,178,0.000
20,179,0.200
20,180,0.000
20,181,0.000
20,182,0.000
20,183,0.000
20,184,0.200
20,185,0.000
20,186,0.400
20,187,0.000
20,188,0.000
20,189,0.000
20,190,0.000
20,191,0.000
20,192,0.000
20,193,0.000
20,194,0.000
20,195,0.400
20,196,0.000
20,197,0.000
20,198,0.200
20,199,0.200
20,200,1.000
